User_ID,Device_Type,Device_ID
USER_7516,Laptop,4101
USER_5786,Laptop,4102
USER_3672,Laptop,4103
USER_5312,Mobile,4104
USER_3606,Laptop,4105
USER_5725,Mobile,4106
USER_4300,Tablet,4107
USER_8434,Mobile,4108
USER_6725,Laptop,4109
USER_7679,Mobile,4110
USER_3483,Tablet,4111
USER_1572,Mobile,4112
USER_1389,Laptop,4113
USER_8690,Mobile,4114
USER_6409,Tablet,4115
USER_9303,Laptop,4116
USER_3312,Laptop,4117
USER_2840,Tablet,4118
USER_6588,Mobile,4119
USER_7081,Mobile,4120
USER_2436,Mobile,4121
USER_9428,Mobile,4122
USER_6251,Mobile,4123
USER_5427,Mobile,4124
USER_3643,Laptop,4125
USER_6048,Laptop,4126
USER_1462,Tablet,4127
USER_4677,Tablet,4128
USER_3456,Laptop,4129
USER_3598,Tablet,4130
USER_4747,Tablet,4131
USER_5735,Laptop,4132
USER_7860,Mobile,4133
USER_1568,Laptop,4134
USER_3669,Mobile,4135
USER_4969,Laptop,4136
USER_4242,Laptop,4137
USER_7034,Mobile,4138
USER_8547,Tablet,4139
USER_4662,Mobile,4140
USER_3171,Mobile,4141
USER_2076,Laptop,4142
USER_2687,Laptop,4143
USER_3709,Mobile,4144
USER_8553,Tablet,4145
USER_5050,Tablet,4146
USER_5194,Mobile,4147
USER_3446,Tablet,4148
USER_4771,Laptop,4149
USER_6574,Laptop,4150
USER_9819,Mobile,4151
USER_8439,Mobile,4152
USER_4440,Tablet,4153
USER_1056,Tablet,4154
USER_4051,Mobile,4155
USER_7106,Mobile,4156
USER_7690,Mobile,4157
USER_9198,Tablet,4158
USER_8129,Tablet,4159
USER_5426,Laptop,4160
USER_8191,Mobile,4161
USER_6568,Laptop,4162
USER_9202,Tablet,4163
USER_8648,Laptop,4164
USER_2213,Mobile,4165
USER_5793,Laptop,4166
USER_6580,Mobile,4167
USER_2238,Laptop,4168
USER_6502,Mobile,4169
USER_7577,Tablet,4170
USER_2875,Laptop,4171
USER_6586,Mobile,4172
USER_7166,Mobile,4173
USER_1804,Laptop,4174
USER_3965,Laptop,4175
USER_6775,Tablet,4176
USER_1910,Tablet,4177
USER_5482,Tablet,4178
USER_3010,Laptop,4179
USER_5887,Tablet,4180
USER_2282,Mobile,4181
USER_4975,Mobile,4182
USER_2178,Laptop,4183
USER_2201,Laptop,4184
USER_9132,Tablet,4185
USER_5819,Mobile,4186
USER_6080,Mobile,4187
USER_5081,Laptop,4188
USER_2543,Mobile,4189
USER_4149,Mobile,4190
USER_2077,Laptop,4191
USER_9474,Mobile,4192
USER_7794,Laptop,4193
USER_2997,Laptop,4194
USER_3741,Laptop,4195
USER_9703,Mobile,4196
USER_2952,Mobile,4197
USER_1297,Mobile,4198
USER_8166,Mobile,4199
USER_8557,Tablet,4200
USER_6704,Mobile,4201
USER_7614,Laptop,4202
USER_9151,Tablet,4203
USER_3248,Laptop,4204
USER_5117,Mobile,4205
USER_8023,Tablet,4206
USER_3733,Laptop,4207
USER_1441,Laptop,4208
USER_3597,Tablet,4209
USER_4869,Laptop,4210
USER_3067,Tablet,4211
USER_2564,Mobile,4212
USER_8686,Tablet,4213
USER_6821,Mobile,4214
USER_4655,Tablet,4215
USER_8820,Tablet,4216
USER_9853,Laptop,4217
USER_2636,Mobile,4218
USER_6679,Mobile,4219
USER_9125,Laptop,4220
USER_3281,Tablet,4221
USER_2657,Tablet,4222
USER_3098,Tablet,4223
USER_4529,Tablet,4224
USER_8510,Tablet,4225
USER_9203,Laptop,4226
USER_8135,Laptop,4227
USER_3819,Tablet,4228
USER_1492,Laptop,4229
USER_2585,Tablet,4230
USER_6601,Laptop,4231
USER_9834,Mobile,4232
USER_6606,Mobile,4233
USER_8024,Mobile,4234
USER_7354,Laptop,4235
USER_5804,Mobile,4236
USER_4205,Laptop,4237
USER_7139,Tablet,4238
USER_9886,Tablet,4239
USER_2764,Tablet,4240
USER_7703,Tablet,4241
USER_8031,Mobile,4242
USER_6791,Mobile,4243
USER_1478,Tablet,4244
USER_7850,Mobile,4245
USER_8077,Tablet,4246
USER_6530,Tablet,4247
USER_3480,Mobile,4248
USER_1962,Laptop,4249
USER_7671,Tablet,4250
USER_6249,Mobile,4251
USER_1135,Laptop,4252
USER_4254,Tablet,4253
USER_6742,Mobile,4254
USER_8338,Laptop,4255
USER_5561,Laptop,4256
USER_6764,Tablet,4257
USER_1710,Tablet,4258
USER_5184,Mobile,4259
USER_3052,Tablet,4260
USER_8221,Mobile,4261
USER_1174,Mobile,4262
USER_1224,Laptop,4263
USER_2312,Laptop,4264
USER_7076,Laptop,4265
USER_4605,Mobile,4266
USER_7777,Laptop,4267
USER_2967,Mobile,4268
USER_5971,Mobile,4269
USER_4659,Tablet,4270
USER_1226,Mobile,4271
USER_6305,Mobile,4272
USER_8882,Laptop,4273
USER_9003,Mobile,4274
USER_8394,Tablet,4275
USER_4621,Mobile,4276
USER_5397,Laptop,4277
USER_4516,Mobile,4278
USER_5744,Mobile,4279
USER_8140,Laptop,4280
USER_6589,Mobile,4281
USER_8141,Laptop,4282
USER_5500,Mobile,4283
USER_7980,Laptop,4284
USER_5859,Mobile,4285
USER_4177,Mobile,4286
USER_6097,Tablet,4287
USER_9408,Laptop,4288
USER_8396,Laptop,4289
USER_5789,Tablet,4290
USER_3626,Tablet,4291
USER_3761,Tablet,4292
USER_3621,Mobile,4293
USER_5994,Mobile,4294
USER_4655,Mobile,4295
USER_9145,Laptop,4296
USER_7925,Mobile,4297
USER_8216,Mobile,4298
USER_7773,Laptop,4299
USER_8585,Mobile,4300
USER_8712,Laptop,4301
USER_9023,Tablet,4302
USER_7810,Mobile,4303
USER_6813,Tablet,4304
USER_9380,Mobile,4305
USER_6383,Tablet,4306
USER_1737,Laptop,4307
USER_4461,Laptop,4308
USER_9687,Laptop,4309
USER_8728,Mobile,4310
USER_6279,Laptop,4311
USER_3014,Laptop,4312
USER_1623,Mobile,4313
USER_8329,Mobile,4314
USER_5703,Laptop,4315
USER_2605,Mobile,4316
USER_9680,Laptop,4317
USER_1201,Mobile,4318
USER_1203,Tablet,4319
USER_4646,Mobile,4320
USER_7336,Mobile,4321
USER_3218,Laptop,4322
USER_6457,Tablet,4323
USER_8915,Laptop,4324
USER_8788,Mobile,4325
USER_3411,Mobile,4326
USER_8909,Tablet,4327
USER_3211,Tablet,4328
USER_2131,Mobile,4329
USER_8476,Laptop,4330
USER_2384,Mobile,4331
USER_2440,Mobile,4332
USER_5928,Tablet,4333
USER_1307,Tablet,4334
USER_7208,Laptop,4335
USER_6353,Mobile,4336
USER_4738,Laptop,4337
USER_5412,Mobile,4338
USER_8195,Mobile,4339
USER_7073,Tablet,4340
USER_2636,Laptop,4341
USER_7358,Mobile,4342
USER_8160,Laptop,4343
USER_4306,Laptop,4344
USER_7348,Laptop,4345
USER_9185,Laptop,4346
USER_7905,Mobile,4347
USER_1718,Laptop,4348
USER_8002,Tablet,4349
USER_1241,Mobile,4350
USER_5936,Tablet,4351
USER_8462,Mobile,4352
USER_3687,Laptop,4353
USER_7799,Mobile,4354
USER_5743,Tablet,4355
USER_1218,Tablet,4356
USER_6984,Mobile,4357
USER_3602,Mobile,4358
USER_7217,Laptop,4359
USER_2753,Laptop,4360
USER_6595,Laptop,4361
USER_2695,Tablet,4362
USER_2580,Laptop,4363
USER_1032,Mobile,4364
USER_3499,Mobile,4365
USER_1810,Laptop,4366
USER_8048,Mobile,4367
USER_1609,Laptop,4368
USER_7268,Tablet,4369
USER_2371,Laptop,4370
USER_6526,Mobile,4371
USER_7317,Laptop,4372
USER_1594,Tablet,4373
USER_7629,Mobile,4374
USER_9199,Tablet,4375
USER_3383,Laptop,4376
USER_8333,Tablet,4377
USER_2717,Tablet,4378
USER_2610,Mobile,4379
USER_5864,Mobile,4380
USER_6379,Mobile,4381
USER_6715,Laptop,4382
USER_1833,Mobile,4383
USER_5744,Tablet,4384
USER_5386,Mobile,4385
USER_3478,Laptop,4386
USER_3151,Laptop,4387
USER_7744,Mobile,4388
USER_1871,Laptop,4389
USER_2318,Laptop,4390
USER_8419,Laptop,4391
USER_1869,Laptop,4392
USER_6584,Mobile,4393
USER_2497,Laptop,4394
USER_1512,Laptop,4395
USER_6330,Laptop,4396
USER_9977,Mobile,4397
USER_5446,Mobile,4398
USER_4487,Tablet,4399
USER_6762,Laptop,4400
USER_1167,Laptop,4401
USER_6229,Tablet,4402
USER_9592,Mobile,4403
USER_5214,Laptop,4404
USER_9641,Tablet,4405
USER_1997,Tablet,4406
USER_9814,Tablet,4407
USER_4016,Tablet,4408
USER_8746,Mobile,4409
USER_5075,Tablet,4410
USER_6871,Mobile,4411
USER_4881,Mobile,4412
USER_7670,Tablet,4413
USER_4787,Mobile,4414
USER_7787,Mobile,4415
USER_2387,Tablet,4416
USER_1128,Laptop,4417
USER_3773,Mobile,4418
USER_4251,Tablet,4419
USER_9386,Tablet,4420
USER_8245,Tablet,4421
USER_2567,Mobile,4422
USER_3918,Tablet,4423
USER_5787,Tablet,4424
USER_4367,Mobile,4425
USER_2754,Tablet,4426
USER_8834,Tablet,4427
USER_1244,Mobile,4428
USER_2613,Laptop,4429
USER_2539,Mobile,4430
USER_1748,Tablet,4431
USER_9998,Laptop,4432
USER_4505,Tablet,4433
USER_2364,Laptop,4434
USER_4912,Tablet,4435
USER_1858,Mobile,4436
USER_3184,Laptop,4437
USER_4294,Mobile,4438
USER_9721,Laptop,4439
USER_9601,Laptop,4440
USER_2461,Laptop,4441
USER_1848,Laptop,4442
USER_8943,Laptop,4443
USER_4284,Tablet,4444
USER_9622,Tablet,4445
USER_2247,Tablet,4446
USER_9411,Laptop,4447
USER_9009,Tablet,4448
USER_9775,Tablet,4449
USER_3727,Laptop,4450
USER_7704,Laptop,4451
USER_7510,Mobile,4452
USER_9462,Mobile,4453
USER_7406,Laptop,4454
USER_6704,Tablet,4455
USER_6161,Mobile,4456
USER_4803,Mobile,4457
USER_3816,Laptop,4458
USER_6539,Mobile,4459
USER_3010,Tablet,4460
USER_9102,Laptop,4461
USER_9237,Tablet,4462
USER_7681,Laptop,4463
USER_7094,Laptop,4464
USER_2947,Tablet,4465
USER_5593,Mobile,4466
USER_3796,Laptop,4467
USER_4417,Tablet,4468
USER_5186,Tablet,4469
USER_9878,Tablet,4470
USER_5195,Laptop,4471
USER_5423,Mobile,4472
USER_5033,Laptop,4473
USER_1200,Mobile,4474
USER_1617,Mobile,4475
USER_4110,Laptop,4476
USER_4364,Tablet,4477
USER_3485,Tablet,4478
USER_7705,Mobile,4479
USER_4509,Tablet,4480
USER_7088,Mobile,4481
USER_7606,Laptop,4482
USER_4063,Laptop,4483
USER_7020,Tablet,4484
USER_1062,Laptop,4485
USER_1474,Mobile,4486
USER_6710,Tablet,4487
USER_7079,Tablet,4488
USER_4982,Laptop,4489
USER_8940,Tablet,4490
USER_1746,Laptop,4491
USER_6118,Mobile,4492
USER_8517,Tablet,4493
USER_6229,Laptop,4494
USER_5708,Mobile,4495
USER_8254,Mobile,4496
USER_6681,Mobile,4497
USER_5339,Tablet,4498
USER_7902,Laptop,4499
USER_3694,Mobile,4500
USER_3431,Mobile,4501
USER_5260,Mobile,4502
USER_2344,Mobile,4503
USER_2830,Mobile,4504
USER_2154,Laptop,4505
USER_8002,Laptop,4506
USER_9614,Tablet,4507
USER_6442,Tablet,4508
USER_1965,Tablet,4509
USER_7021,Mobile,4510
USER_5117,Laptop,4511
USER_9513,Tablet,4512
USER_3357,Mobile,4513
USER_5932,Tablet,4514
USER_1615,Laptop,4515
USER_3279,Tablet,4516
USER_6968,Laptop,4517
USER_3448,Tablet,4518
USER_2883,Laptop,4519
USER_2197,Mobile,4520
USER_7223,Tablet,4521
USER_3159,Tablet,4522
USER_6739,Laptop,4523
USER_2658,Mobile,4524
USER_9469,Laptop,4525
USER_5858,Tablet,4526
USER_1314,Mobile,4527
USER_4966,Tablet,4528
USER_9810,Tablet,4529
USER_7346,Mobile,4530
USER_5020,Tablet,4531
USER_3255,Mobile,4532
USER_8018,Tablet,4533
USER_4856,Mobile,4534
USER_3763,Laptop,4535
USER_4305,Laptop,4536
USER_9275,Laptop,4537
USER_4821,Tablet,4538
USER_1203,Laptop,4539
USER_1806,Mobile,4540
USER_5505,Tablet,4541
USER_2305,Tablet,4542
USER_8739,Tablet,4543
USER_9650,Tablet,4544
USER_8206,Tablet,4545
USER_1490,Laptop,4546
USER_4937,Tablet,4547
USER_2721,Tablet,4548
USER_8138,Mobile,4549
USER_4048,Mobile,4550
USER_1494,Mobile,4551
USER_5258,Laptop,4552
USER_8502,Mobile,4553
USER_9884,Tablet,4554
USER_2216,Laptop,4555
USER_9819,Tablet,4556
USER_7368,Tablet,4557
USER_5592,Mobile,4558
USER_7848,Laptop,4559
USER_9578,Tablet,4560
USER_4327,Tablet,4561
USER_1144,Mobile,4562
USER_3489,Laptop,4563
USER_6782,Laptop,4564
USER_4985,Laptop,4565
USER_7853,Mobile,4566
USER_7595,Tablet,4567
USER_4973,Tablet,4568
USER_5612,Laptop,4569
USER_3774,Laptop,4570
USER_7362,Laptop,4571
USER_4459,Laptop,4572
USER_4865,Mobile,4573
USER_4994,Mobile,4574
USER_3099,Tablet,4575
USER_3538,Tablet,4576
USER_1682,Laptop,4577
USER_6390,Mobile,4578
USER_5418,Tablet,4579
USER_2259,Mobile,4580
USER_8397,Mobile,4581
USER_3186,Mobile,4582
USER_1675,Mobile,4583
USER_9680,Mobile,4584
USER_2920,Laptop,4585
USER_8071,Mobile,4586
USER_9981,Mobile,4587
USER_5691,Laptop,4588
USER_2593,Tablet,4589
USER_1261,Tablet,4590
USER_9042,Laptop,4591
USER_1019,Mobile,4592
USER_9046,Laptop,4593
USER_6192,Mobile,4594
USER_5214,Tablet,4595
USER_6477,Mobile,4596
USER_7983,Tablet,4597
USER_5930,Mobile,4598
USER_7152,Laptop,4599
USER_8693,Laptop,4600
USER_6184,Mobile,4601
USER_4613,Laptop,4602
USER_3455,Tablet,4603
USER_2364,Tablet,4604
USER_6752,Tablet,4605
USER_3689,Mobile,4606
USER_4758,Mobile,4607
USER_2373,Mobile,4608
USER_9952,Mobile,4609
USER_1007,Mobile,4610
USER_3581,Tablet,4611
USER_7195,Laptop,4612
USER_5949,Mobile,4613
USER_1596,Tablet,4614
USER_2391,Laptop,4615
USER_7207,Mobile,4616
USER_6136,Mobile,4617
USER_5733,Tablet,4618
USER_8688,Mobile,4619
USER_1974,Mobile,4620
USER_5846,Mobile,4621
USER_6291,Tablet,4622
USER_5920,Mobile,4623
USER_8830,Laptop,4624
USER_7283,Tablet,4625
USER_5314,Mobile,4626
USER_5054,Tablet,4627
USER_3627,Tablet,4628
USER_4017,Laptop,4629
USER_9022,Laptop,4630
USER_2312,Mobile,4631
USER_8269,Mobile,4632
USER_7563,Tablet,4633
USER_6362,Laptop,4634
USER_5943,Tablet,4635
USER_8210,Mobile,4636
USER_9732,Tablet,4637
USER_6541,Tablet,4638
USER_4205,Mobile,4639
USER_8003,Mobile,4640
USER_1354,Tablet,4641
USER_2275,Mobile,4642
USER_6991,Mobile,4643
USER_6913,Mobile,4644
USER_9486,Tablet,4645
USER_9906,Tablet,4646
USER_1421,Mobile,4647
USER_4098,Laptop,4648
USER_1247,Laptop,4649
USER_2831,Laptop,4650
USER_9014,Mobile,4651
USER_3410,Laptop,4652
USER_4985,Tablet,4653
USER_3174,Laptop,4654
USER_5376,Laptop,4655
USER_4618,Tablet,4656
USER_4322,Mobile,4657
USER_2728,Tablet,4658
USER_2159,Laptop,4659
USER_6891,Laptop,4660
USER_9957,Laptop,4661
USER_2107,Tablet,4662
USER_5864,Tablet,4663
USER_1973,Mobile,4664
USER_4698,Laptop,4665
USER_6255,Laptop,4666
USER_2633,Laptop,4667
USER_9173,Laptop,4668
USER_7361,Laptop,4669
USER_5587,Laptop,4670
USER_8739,Mobile,4671
USER_1402,Tablet,4672
USER_2955,Laptop,4673
USER_5160,Laptop,4674
USER_4561,Laptop,4675
USER_9564,Tablet,4676
USER_6975,Tablet,4677
USER_8547,Laptop,4678
USER_1923,Tablet,4679
USER_7522,Mobile,4680
USER_5734,Mobile,4681
USER_3180,Tablet,4682
USER_8676,Mobile,4683
USER_3732,Laptop,4684
USER_2841,Mobile,4685
USER_7809,Mobile,4686
USER_2564,Tablet,4687
USER_2899,Mobile,4688
USER_6435,Laptop,4689
USER_1441,Mobile,4690
USER_2035,Mobile,4691
USER_7286,Laptop,4692
USER_8861,Mobile,4693
USER_6091,Mobile,4694
USER_6467,Laptop,4695
USER_7473,Tablet,4696
USER_9521,Laptop,4697
USER_1286,Tablet,4698
USER_1142,Tablet,4699
USER_5854,Tablet,4700
USER_6012,Mobile,4701
USER_3303,Tablet,4702
USER_8089,Mobile,4703
USER_5456,Mobile,4704
USER_6342,Tablet,4705
USER_4543,Mobile,4706
USER_1906,Tablet,4707
USER_1134,Tablet,4708
USER_8552,Tablet,4709
USER_2322,Tablet,4710
USER_2666,Tablet,4711
USER_2656,Laptop,4712
USER_4778,Tablet,4713
USER_8426,Mobile,4714
USER_9638,Tablet,4715
USER_8238,Mobile,4716
USER_9101,Laptop,4717
USER_2693,Tablet,4718
USER_5907,Tablet,4719
USER_9059,Mobile,4720
USER_4737,Mobile,4721
USER_6907,Mobile,4722
USER_2293,Mobile,4723
USER_3334,Laptop,4724
USER_8833,Laptop,4725
USER_4196,Mobile,4726
USER_5635,Laptop,4727
USER_8116,Laptop,4728
USER_4785,Mobile,4729
USER_9113,Laptop,4730
USER_8194,Mobile,4731
USER_1271,Mobile,4732
USER_9870,Mobile,4733
USER_4496,Tablet,4734
USER_9616,Mobile,4735
USER_2476,Laptop,4736
USER_8655,Laptop,4737
USER_1747,Laptop,4738
USER_9852,Laptop,4739
USER_2807,Laptop,4740
USER_7900,Tablet,4741
USER_9505,Mobile,4742
USER_6862,Laptop,4743
USER_7057,Laptop,4744
USER_5991,Laptop,4745
USER_7417,Mobile,4746
USER_3147,Laptop,4747
USER_9429,Laptop,4748
USER_3060,Laptop,4749
USER_8082,Laptop,4750
USER_7695,Tablet,4751
USER_2454,Laptop,4752
USER_9002,Mobile,4753
USER_6191,Mobile,4754
USER_9313,Mobile,4755
USER_4118,Mobile,4756
USER_8835,Laptop,4757
USER_5999,Mobile,4758
USER_4249,Laptop,4759
USER_2423,Tablet,4760
USER_3157,Tablet,4761
USER_4501,Tablet,4762
USER_9319,Tablet,4763
USER_7071,Mobile,4764
USER_5929,Mobile,4765
USER_9121,Laptop,4766
USER_7121,Mobile,4767
USER_9072,Laptop,4768
USER_9629,Tablet,4769
USER_4886,Mobile,4770
USER_4936,Laptop,4771
USER_3427,Mobile,4772
USER_3461,Mobile,4773
USER_5444,Tablet,4774
USER_7163,Tablet,4775
USER_7015,Mobile,4776
USER_4340,Mobile,4777
USER_4640,Mobile,4778
USER_3474,Laptop,4779
USER_5781,Laptop,4780
USER_6489,Tablet,4781
USER_2238,Mobile,4782
USER_6099,Tablet,4783
USER_6370,Mobile,4784
USER_6822,Mobile,4785
USER_6884,Tablet,4786
USER_3049,Laptop,4787
USER_6785,Laptop,4788
USER_1123,Mobile,4789
USER_4582,Mobile,4790
USER_3689,Laptop,4791
USER_1575,Laptop,4792
USER_1571,Laptop,4793
USER_4566,Tablet,4794
USER_5738,Laptop,4795
USER_7936,Laptop,4796
USER_6648,Tablet,4797
USER_9491,Tablet,4798
USER_3199,Tablet,4799
USER_1393,Tablet,4800
USER_6804,Tablet,4801
USER_2854,Tablet,4802
USER_2378,Mobile,4803
USER_3413,Tablet,4804
USER_1194,Laptop,4805
USER_7113,Laptop,4806
USER_9736,Laptop,4807
USER_9428,Laptop,4808
USER_6919,Mobile,4809
USER_2376,Tablet,4810
USER_3555,Laptop,4811
USER_6047,Mobile,4812
USER_2255,Mobile,4813
USER_3291,Laptop,4814
USER_7893,Laptop,4815
USER_8653,Tablet,4816
USER_7847,Laptop,4817
USER_5370,Laptop,4818
USER_3484,Laptop,4819
USER_7976,Laptop,4820
USER_8679,Tablet,4821
USER_5651,Tablet,4822
USER_3619,Tablet,4823
USER_8044,Laptop,4824
USER_2121,Laptop,4825
USER_2169,Mobile,4826
USER_4401,Laptop,4827
USER_7122,Mobile,4828
USER_5655,Laptop,4829
USER_2461,Mobile,4830
USER_6324,Mobile,4831
USER_8917,Laptop,4832
USER_1496,Tablet,4833
USER_5739,Mobile,4834
USER_7327,Tablet,4835
USER_3410,Tablet,4836
USER_6112,Mobile,4837
USER_5680,Tablet,4838
USER_7793,Tablet,4839
USER_1666,Mobile,4840
USER_2449,Tablet,4841
USER_4627,Mobile,4842
USER_7993,Mobile,4843
USER_4715,Tablet,4844
USER_2856,Laptop,4845
USER_3266,Mobile,4846
USER_9081,Laptop,4847
USER_2153,Laptop,4848
USER_9078,Laptop,4849
USER_8287,Laptop,4850
USER_1533,Tablet,4851
USER_2270,Laptop,4852
USER_3244,Tablet,4853
USER_6528,Tablet,4854
USER_3908,Laptop,4855
USER_7649,Tablet,4856
USER_7373,Tablet,4857
USER_4019,Laptop,4858
USER_2017,Tablet,4859
USER_9707,Laptop,4860
USER_7414,Tablet,4861
USER_4587,Laptop,4862
USER_6885,Laptop,4863
USER_5242,Laptop,4864
USER_3557,Tablet,4865
USER_6552,Tablet,4866
USER_7320,Mobile,4867
USER_3227,Tablet,4868
USER_7130,Laptop,4869
USER_9236,Laptop,4870
USER_1378,Mobile,4871
USER_9811,Laptop,4872
USER_4927,Tablet,4873
USER_9595,Laptop,4874
USER_2458,Tablet,4875
USER_5383,Tablet,4876
USER_7288,Tablet,4877
USER_7241,Laptop,4878
USER_7620,Mobile,4879
USER_2556,Laptop,4880
USER_2976,Laptop,4881
USER_3917,Mobile,4882
USER_7211,Tablet,4883
USER_1943,Laptop,4884
USER_6043,Mobile,4885
USER_3679,Tablet,4886
USER_8549,Mobile,4887
USER_7818,Laptop,4888
USER_7952,Mobile,4889
USER_8370,Mobile,4890
USER_1009,Mobile,4891
USER_2535,Mobile,4892
USER_8442,Tablet,4893
USER_7436,Tablet,4894
USER_8387,Tablet,4895
USER_9146,Tablet,4896
USER_7189,Laptop,4897
USER_9060,Tablet,4898
USER_4858,Mobile,4899
USER_8400,Mobile,4900
USER_5279,Tablet,4901
USER_2759,Mobile,4902
USER_2442,Mobile,4903
USER_2404,Tablet,4904
USER_6292,Mobile,4905
USER_9320,Mobile,4906
USER_9102,Mobile,4907
USER_4199,Mobile,4908
USER_3458,Mobile,4909
USER_2573,Tablet,4910
USER_1067,Laptop,4911
USER_5492,Mobile,4912
USER_3914,Mobile,4913
USER_6105,Mobile,4914
USER_3715,Tablet,4915
USER_5957,Mobile,4916
USER_2895,Tablet,4917
USER_7973,Laptop,4918
USER_3913,Mobile,4919
USER_7136,Mobile,4920
USER_7480,Tablet,4921
USER_6452,Tablet,4922
USER_9566,Mobile,4923
USER_3860,Mobile,4924
USER_1683,Tablet,4925
USER_1835,Laptop,4926
USER_5134,Laptop,4927
USER_5691,Tablet,4928
USER_9047,Laptop,4929
USER_1112,Mobile,4930
USER_4473,Tablet,4931
USER_5626,Tablet,4932
USER_7296,Mobile,4933
USER_7274,Mobile,4934
USER_7656,Laptop,4935
USER_9120,Mobile,4936
USER_6226,Laptop,4937
USER_5624,Laptop,4938
USER_2892,Tablet,4939
USER_8144,Laptop,4940
USER_5960,Laptop,4941
USER_2984,Mobile,4942
USER_4874,Mobile,4943
USER_2072,Tablet,4944
USER_3341,Tablet,4945
USER_8971,Mobile,4946
USER_6696,Tablet,4947
USER_1294,Laptop,4948
USER_3667,Laptop,4949
USER_1491,Laptop,4950
USER_1141,Tablet,4951
USER_9772,Mobile,4952
USER_9143,Mobile,4953
USER_9782,Tablet,4954
USER_2487,Mobile,4955
USER_3719,Laptop,4956
USER_3204,Tablet,4957
USER_7642,Mobile,4958
USER_3332,Laptop,4959
USER_4995,Mobile,4960
USER_9568,Laptop,4961
USER_1098,Mobile,4962
USER_5987,Tablet,4963
USER_3583,Tablet,4964
USER_9796,Mobile,4965
USER_1992,Laptop,4966
USER_6939,Laptop,4967
USER_3345,Laptop,4968
USER_2755,Mobile,4969
USER_3428,Tablet,4970
USER_5354,Tablet,4971
USER_3364,Tablet,4972
USER_9056,Tablet,4973
USER_2135,Mobile,4974
USER_9998,Mobile,4975
USER_7547,Mobile,4976
USER_1848,Tablet,4977
USER_8252,Tablet,4978
USER_6544,Mobile,4979
USER_1320,Laptop,4980
USER_8620,Laptop,4981
USER_8935,Tablet,4982
USER_6790,Laptop,4983
USER_6431,Laptop,4984
USER_1221,Mobile,4985
USER_6720,Mobile,4986
USER_1722,Mobile,4987
USER_3548,Tablet,4988
USER_8020,Laptop,4989
USER_4675,Tablet,4990
USER_8941,Tablet,4991
USER_1562,Tablet,4992
USER_1919,Laptop,4993
USER_3690,Tablet,4994
USER_5795,Mobile,4995
USER_9325,Mobile,4996
USER_6147,Mobile,4997
USER_8208,Laptop,4998
USER_2268,Mobile,4999
USER_4097,Mobile,5000
USER_7456,Tablet,5001
USER_1481,Laptop,5002
USER_1980,Laptop,5003
USER_5828,Tablet,5004
USER_3144,Mobile,5005
USER_3179,Tablet,5006
USER_4697,Tablet,5007
USER_6971,Laptop,5008
USER_5582,Laptop,5009
USER_8444,Tablet,5010
USER_9312,Tablet,5011
USER_1228,Mobile,5012
USER_4541,Tablet,5013
USER_3621,Laptop,5014
USER_8762,Mobile,5015
USER_3536,Mobile,5016
USER_1440,Tablet,5017
USER_7066,Laptop,5018
USER_8098,Tablet,5019
USER_5309,Tablet,5020
USER_4589,Laptop,5021
USER_9311,Tablet,5022
USER_5324,Laptop,5023
USER_6776,Laptop,5024
USER_9794,Mobile,5025
USER_1785,Mobile,5026
USER_5604,Mobile,5027
USER_6322,Tablet,5028
USER_1674,Tablet,5029
USER_8948,Tablet,5030
USER_1619,Mobile,5031
USER_4844,Mobile,5032
USER_9980,Laptop,5033
USER_5936,Laptop,5034
USER_7884,Laptop,5035
USER_7208,Mobile,5036
USER_2394,Mobile,5037
USER_6125,Tablet,5038
USER_9762,Mobile,5039
USER_9207,Tablet,5040
USER_2033,Tablet,5041
USER_1142,Laptop,5042
USER_6896,Laptop,5043
USER_4464,Mobile,5044
USER_6830,Laptop,5045
USER_9417,Laptop,5046
USER_4299,Tablet,5047
USER_1220,Mobile,5048
USER_5105,Laptop,5049
USER_2466,Mobile,5050
USER_5895,Laptop,5051
USER_7572,Mobile,5052
USER_5909,Laptop,5053
USER_1922,Laptop,5054
USER_1716,Laptop,5055
USER_8838,Mobile,5056
USER_9730,Tablet,5057
USER_1791,Tablet,5058
USER_7487,Mobile,5059
USER_4816,Tablet,5060
USER_1449,Laptop,5061
USER_4444,Laptop,5062
USER_8837,Tablet,5063
USER_6458,Tablet,5064
USER_3325,Tablet,5065
USER_7479,Mobile,5066
USER_5753,Mobile,5067
USER_8900,Mobile,5068
USER_8635,Mobile,5069
USER_9534,Tablet,5070
USER_6482,Laptop,5071
USER_2931,Mobile,5072
USER_9614,Mobile,5073
USER_9204,Tablet,5074
USER_9392,Laptop,5075
USER_3598,Laptop,5076
USER_6548,Laptop,5077
USER_9353,Laptop,5078
USER_9095,Mobile,5079
USER_9080,Tablet,5080
USER_4027,Laptop,5081
USER_3348,Tablet,5082
USER_8214,Tablet,5083
USER_2809,Tablet,5084
USER_9407,Mobile,5085
USER_8139,Laptop,5086
USER_8579,Laptop,5087
USER_6595,Mobile,5088
USER_7807,Mobile,5089
USER_6171,Mobile,5090
USER_3296,Laptop,5091
USER_2531,Laptop,5092
USER_8053,Laptop,5093
USER_4324,Tablet,5094
USER_2144,Mobile,5095
USER_6948,Mobile,5096
USER_1809,Mobile,5097
USER_8758,Laptop,5098
